domain,difficulty,run_id,scene,mode,method,provider,model,success,first_attempt_valid,iterations,first_plan_length,final_plan_length,first_failed_step,first_failed_action,first_error,final_failed_step,final_failed_action,final_error,inferred_root_cause,total_val_runtime_seconds,average_val_runtime_seconds,failure_stage,run_directory,summary_file
block,hard,run_hybrid_feedback_llama3.1_8b_06,scene_03_large_pyramid,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,2,12,,12,"stack(top, U1)",Missing preconditions: clear(U1),,,"Plan step 10: action 'stack' requires 2 argument(s), but received 3: ('U1', 'M1', 'M2')",other_unsatisfied_precondition,0.159,0.0795,malformed_plan_during_feedback,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_06\run_summary.json
block,hard,run_hybrid_feedback_llama3.1_8b_07,scene_03_large_pyramid,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,12,,12,"stack(top, U1)",Missing preconditions: clear(U1),9,put-down(M1),Missing precondition: holding(M1),other_unsatisfied_precondition,0.269019,0.089673,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_07\run_summary.json
block,hard,run_hybrid_feedback_llama3.1_8b_08,scene_03_large_pyramid,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,12,,12,"stack(top, U1)",Missing preconditions: clear(U1),9,put-down(M1),Missing precondition: holding(M1),other_unsatisfied_precondition,0.267106,0.089035,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_08\run_summary.json
block,hard,run_hybrid_feedback_llama3.1_8b_09,scene_03_large_pyramid,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,12,,12,"stack(top, U1)",Missing preconditions: clear(U1),3,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),other_unsatisfied_precondition,0.248688,0.082896,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_09\run_summary.json
block,hard,run_hybrid_feedback_llama3.1_8b_10,scene_03_large_pyramid,llm,hybrid_feedback,ollama,llama3.1:8b,False,False,3,12,,12,"stack(top, U1)",Missing preconditions: clear(U1),9,put-down(M1),Missing precondition: holding(M1),other_unsatisfied_precondition,0.233718,0.077906,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_llama3.1_8b_10\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_01,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,3.768363,1.884181,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_01\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_02,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.149857,0.074929,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_02\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_03,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.18635,0.093175,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_03\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_04,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.161679,0.080839,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_04\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_05,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.164758,0.082379,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_05\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_06,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.156594,0.078297,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_06\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_07,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.169878,0.084939,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_07\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_08,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.160006,0.080003,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_08\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_09,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.148383,0.074191,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_09\run_summary.json
block,hard,run_hybrid_feedback_qwen2.5_latest_10,scene_03_large_pyramid,llm,hybrid_feedback,ollama,qwen2.5:latest,True,False,2,6,12,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),,,,other_unsatisfied_precondition,0.163386,0.081693,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_hybrid_feedback_qwen2.5_latest_10\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_01,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,10.035045,10.035045,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_01\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_02,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,10.209669,10.209669,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_02\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_03,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,9.872109,9.872109,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_03\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_04,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,9.648817,9.648817,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_04\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_05,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,9.802205,9.802205,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_05\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_06,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,9.618771,9.618771,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_06\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_07,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,7.650328,7.650328,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_07\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_08,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,9.594581,9.594581,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_08\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_09,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,9.995493,9.995493,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_09\run_summary.json
block,hard,run_pure_llm_deepseek-v4-flash_10,scene_03_large_pyramid,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,12,12,,,,,,,,9.624802,9.624802,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_deepseek-v4-flash_10\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_01,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.089981,10.089981,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_01\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_02,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.364635,10.364635,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_02\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_03,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.041787,10.041787,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_03\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_04,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.085134,10.085134,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_04\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_05,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.673895,10.673895,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_05\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_06,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.281738,10.281738,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_06\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_07,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.041908,10.041908,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_07\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_08,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.253918,10.253918,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_08\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_09,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.294635,10.294635,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_09\run_summary.json
block,hard,run_pure_llm_llama3.1_8b_10,scene_03_large_pyramid,llm,pure_llm,ollama,llama3.1:8b,False,False,1,19,,14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),14,"stack-bridge(U1, M1, M2)",Missing preconditions: right-free(M1),support_slot_conflict,10.590448,10.590448,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_llama3.1_8b_10\run_summary.json
block,hard,run_pure_llm_qwen2.5_latest_01,scene_03_large_pyramid,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,6,,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),other_unsatisfied_precondition,10.724975,10.724975,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_01\run_summary.json
block,hard,run_pure_llm_qwen2.5_latest_02,scene_03_large_pyramid,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,6,,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),other_unsatisfied_precondition,8.81639,8.81639,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_02\run_summary.json
block,hard,run_pure_llm_qwen2.5_latest_03,scene_03_large_pyramid,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,6,,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),other_unsatisfied_precondition,8.707346,8.707346,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_03\run_summary.json
block,hard,run_pure_llm_qwen2.5_latest_04,scene_03_large_pyramid,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,6,,1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),1,"stack-bridge(M1, B1, B2)",Missing preconditions: holding(M1),other_unsatisfied_precondition,8.565426,8.565426,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_03_large_pyramid\run_pure_llm_qwen2.5_latest_04\run_summary.json
